name	team_name
(New) Topology in smf1: summingbird_TfwUrlJob	Streaming Compute
TCC Dashboard	TCC
Push Notification Timeouts	Mobile-Messaging
hadoop-procrev-nn-state	Hadoop
(New) Topology in smf1: summingbird_justinTweetCount	Streaming Compute
Frigate Notifier Dogfood	Personalization + Rec Systems
Ingester Discovery - smf1	Search
(New) Topology in smf1: summingbird_XXTweetCountJob	Streaming Compute
(New) Topology in smf1: sholiday_fireHose	Streaming Compute
(New) Topology in smf1: sholiday_loglens	Streaming Compute
marul-example	marul
Storm Visualizer	Observability Product
(New) Topology in smf1: gzuzic-storm-test	Streaming Compute
frigate-fanout-dev	Personalization + Rec Systems
(New) Topology in smf1: TestTupleLoss	Streaming Compute
(New) Topology in smf1: summingbird_URLCountJobPwagle	Streaming Compute
testing easyviz	Observability Product
Manhattan - manhattan.prod.blobstore	Manhattan/Cassandra
Manhattan - manhattan.prod.blobstore dataset	Manhattan/Cassandra
Manhattan - manhattan.prod.blobstore appid	Manhattan/Cassandra
Manhattan - manhattan.prod.blobstore	Manhattan/Cassandra
Manhattan - manhattan.prod.blobstore dataset	Manhattan/Cassandra
Manhattan - manhattan.prod.blobstore appid	Manhattan/Cassandra
(New) Topology in smf1: gabor-tweet-events1	Streaming Compute
(New) Topology in smf1: gabor-tweet-events3	Streaming Compute
(New) Topology in smf1: gabor-tweet-events2	Streaming Compute
(New) Topology in smf1: gabor-tweet-events-replication	Streaming Compute
(New) Topology in smf1: gabor-tweet-events-replication2	Streaming Compute
(New) Topology in smf1: sholiday_loglens2	Streaming Compute
(New) Topology in smf1: flamingo-synthetic-dev	Streaming Compute
Storm Viz Dashboard Demo	Streaming Compute
Frigate Notifier test	Personalization + Rec Systems
Flock double RPS, multiple platforms	dba-team
(New) Topology in smf1: XXStormCounter	Streaming Compute
Ibis Kestrel Dashboard	Platform Services
(New) Topology in smf1: exxtra-yhuang-logs	Streaming Compute
(New) Topology in smf1: summingbird_TweetTopicTmsJob	Streaming Compute
(New) Topology in smf1: gabor-tweet-events-first	Streaming Compute
(New) Topology in smf1: gabor-tweet-events-first2	Streaming Compute
(New) Topology in smf1: gabor-tweet-events-reliable	Streaming Compute
(New) Topology in smf1: gabor-tweet-events-reliable2	Streaming Compute
(New) Topology in smf1: gabor-tweet-events-reliable3	Streaming Compute
(New) Topology in smf1: gabor-tweet-events-reliable4	Streaming Compute
woodstar_threads	TCC
Ads Realtime Daemon	Revenue Eng & Product
(New) Topology in smf1: summingbird_TvConversation2Job	Streaming Compute
TweetDeck Daemon Mesos (Canary)	TweetDeck
timelineservice-xdc-test	Platform Services
Core App Services	Platform Services
(New) Topology in smf1: summingbird_URLCount_sholiday	Streaming Compute
(New) Topology in smf1: TestTupleLoss-new	Streaming Compute
(New) Topology in smf1: TestTupleLoss-new1	Streaming Compute
(New) Topology in smf1: FireHoseSample_sholiday	Streaming Compute
Ouroboros Service Canary	Platform Services
(New) Topology in smf1: sholiday_sampleTopology	Streaming Compute
Ibis Server Dynamic Dashboard	Platform Services
Ibis Relevance Dashboard	Platform Services
(New) Topology in smf1: TestTupleLoss-new3	Streaming Compute
Blobstore - Manhattan vs Cassandra	SRE
discover-data	Discovery
(New) Topology in smf1: TestTupleLoss-new5	Streaming Compute
Ibis Dashboard	Platform Services
zeus-aquila-cputest	Capacity Services
(New) Topology in atla: partner-support-topology	Streaming Compute
(New) Topology in smf1: ankit-test	Streaming Compute
(New) Topology in smf1: ankit-test2	Streaming Compute
Validator	Cards
(New) Topology in smf1: nb_kafka_testing	Streaming Compute
(New) Topology in smf1: ankit-test3	Streaming Compute
(New) Topology in smf1: ads-mact-install-imp-store	Streaming Compute
Ibis Timeline Executor Dashboard	Platform Services
Monorail Light Read Endpoints	SRE
Twemcache::atla::mobile-upp	Cache
(New) Topology in smf1: gabor-tweet-events-reliable6	Streaming Compute
Ads API Partners	Platform Relations
(New) Topology in smf1: gabor-tweet-events-reliable7	Streaming Compute
TweetDeck Daemon Mesos	TweetDeck
Ibis Health Canary	Platform Services
Core App Services	Platform Services
Monorail Failover to ATLA Overview	SRE
Monorail Failover to ATLA Overview	SRE
(New) Topology in smf1: summingbird_URLCountJob_amedina	Streaming Compute
(New) Topology in smf1: summingbird_UserTopicTmsJob	Streaming Compute
(New) Topology in atla: stormpad_firehose	Streaming Compute
(New) Topology in smf1: summingbird_URLCountJob_klin	Streaming Compute
(New) Topology in smf1: gabor-tweet-events-reliable8	Streaming Compute
(New) Topology in smf1: stormpad_firehose	Streaming Compute
ValidateUser/Monorail Integration	Core Svcs - Gizmoduck
Insight Service (SMF1)	Insights Team
(New) Topology in smf1: gabor-tweet-events-100M	Streaming Compute
(New) Topology in smf1: summingbird_FriendJoinedPushJob_cpuerta	Streaming Compute
aurora-smf1-utilization	Aurora
Spiderduck::Fetcher-Domains::Prod	Core Svcs - T.co
DM Service: writes (atla)	Core Svcs - Tweets and DMs
DM Service Canary: writes (smf1)	Core Svcs - Tweets and DMs
DM Service Staging: writes (smf1)	Core Svcs - Tweets and DMs
DM Service Canary: writes (atla)	Core Svcs - Tweets and DMs
DM Service Staging: writes (atla)	Core Svcs - Tweets and DMs
(New) Topology in smf1: gabor-tweet-events-first-100M	Streaming Compute
(New) Topology in smf1: gabor-tweet-events-10M-2	Streaming Compute
(New) Topology in smf1: gabor-tweet-events-10M-3	Streaming Compute
(New) Topology in smf1: gabor-tweet-events-10M-1	Streaming Compute
(New) Topology in smf1: gabor-tweet-events-100M-1	Streaming Compute
(New) Topology in smf1: gabor-tweet-events-10M-test8	Streaming Compute
(New) Topology in smf1: gabor-tweet-events-100M-test2	Streaming Compute
Observe::Hummingbird::prod::cuckoo-only	Runtime Systems
Observe::Hummingbird::prod::apache	Runtime Systems
Observe::Hummingbird::prod::cuckoo-only	Runtime Systems
Observe::Hummingbird::prod::apache	Runtime Systems
(New) Topology in smf1: gabor-tweet-events-100M-test	Streaming Compute
(New) Topology in smf1: SummingStormCounter	Streaming Compute
(New) Topology in smf1: exxtra-yhuang-debug	Streaming Compute
Hadoop - DW cluster overview - Null is 0	Manhattan/Cassandra
aurora-atla-utilization	Aurora
(New) Topology in smf1: exxtra-yhuang-breaking-bad-master	Streaming Compute
macaw-swift-atla-sdzk	Platform Services
macaw-swift-sdzk	Platform Services
hosebird-usersite-partition	Platform Services
macaw-swift-atla-sdzk	Platform Services
Reflex Stats	Content Discovery
(New) Topology in smf1: HashtagCountJob	Streaming Compute
TV Targeting	Revenue TV
Manhattan - manhattan.prod.enzo2	Manhattan/Cassandra
Manhattan - manhattan.prod.enzo dataset2	Manhattan/Cassandra
Manhattan - manhattan.prod.enzo dataset2	Manhattan/Cassandra
ClusterDuck Service Staging0	Content Discovery
(New) Topology in smf1: exxtra-yhuang-memcached	Streaming Compute
(New) Topology in atla: ank	Streaming Compute
(New) Topology in smf1: ads-mact-install-new	Streaming Compute
(New) Topology in smf1: exxtra-yhuang-master	Streaming Compute
s_dot_twitter	TCC
api-admin	Plattools
TCC-nonumber-cards	TCC
TCC-1318	TCC
(New) Topology in smf1: ads-production-tv-audience	Streaming Compute
password-reset-daemon-stats	Core Svcs - Product Security
(New) Topology in smf1: summingbird_TvConversation1Job	Streaming Compute
(New) Topology in smf1: exxtra-yhuang-all-season-premieres-master	Streaming Compute
(New) Topology in smf1: exxtra-yhuang-all-season-premieres-top-features	Streaming Compute
alert-engagement_counter_devel	SRE
(New) Topology in smf1: exxtra-yhuang-breaking-bad-top-features	Streaming Compute
Cuckoo::Read-time Aggregation	Runtime Systems
TSA Host Metrics Template	Platform Services
IM-845	TCC
Passbird Logins	Core Svcs - Product Security
Spelling	Search
(New) Topology in smf1: HashtagCountJob$8a03545f-65ae-4f26-bd8a-1065f0581c38	Streaming Compute
Macaw Search (viztest)	macaw-search-team
Manhattan - manhattan.prod.roslin	Manhattan/Cassandra
Insight Service (ATLA)	Insights Team
Insight Service Staging (SMF1)	Insights Team
Insight Service Staging (ATLA)	Insights Team
$SERVICE_NAME (Viz Test)	TEAM_NAME
Twemcache::atla::cid	Cache
(New) Topology in smf1: exxtra-yhuang-nba-finals-top-features-2	Streaming Compute
(New) Topology in smf1: exxtra-yhuang-nba-finals-master	Streaming Compute
(New) Topology in smf1: exxtra-yhuang-breaking-bad-top-features-2	Streaming Compute
Log Category	Analytics Infrastructure
Macaw-Search LoadTest 1	Demand Services
Blobstore - (staging) storagenode	Core Storage & Database Engineering
Blobstore - (staging) manager	Core Storage & Database Engineering
Blobstore - (staging) metadata	Core Storage & Database Engineering
Blobstore - (staging) kestrel	Core Storage & Database Engineering
Blobstore - (staging) storagenode ATLA	Core Storage & Database Engineering
Expandodo Nest (Staging - Multi DC)	Cards
Blobstore - (staging) manager ATLA	Core Storage & Database Engineering
Blobstore - (staging) metadata ATLA	Core Storage & Database Engineering
Blobstore - (staging) kestrel ATLA	Core Storage & Database Engineering
Blobstore - (staging) tfe ATLA	Core storage & Database engineering
(New) Topology in smf1: nbhagat_logFirehose	Streaming Compute
Macaw-Insights (SMF1)	Insights Team
Macaw-Insights (ATLA)	Insights Team
Macaw-Insights Staging (SMF1)	Insights Team
Macaw-Insights Staging (ATLA)	Insights Team
Macaw Typeahead (canary)	macaw-search-team
Macaw Typeahead (staging)	macaw-search-team
SMF1 Coop Mesos	Platform Services
IM-853	TCC
CopySourceTweetEntities	Core Svcs - Tweets and DMs
Twitterweb Compare (smf1-awf-21-sr4)	Platform Services
hermit (Canary)	cassowary
(New) Topology in smf1: summingbird_TupleGeneratorJobProdApi	Streaming Compute
hermit (Production Per Host Atla)	cassowary
(New) Topology in smf1: summingbird_EngagementCountAggregatorSpend	Streaming Compute
(New) Topology in smf1: summingbird_EngagementCountAggregatorTrends	Streaming Compute
Expandodo Product (Production - SMF1 Staging)	Cards
Expandodo Product (Production - SMF1 Staging)	Cards
(New) Topology in smf1: summingbird_FixedDomainTrackerJob	Streaming Compute
TweetDeck Daemon Mesos	TweetDeck
cmarshall test 	SRE
Guano-Service	Trust and Safety - Engineering
API-10-14	TCC
(New) Topology in smf1: summingbird_EngagementCountAggregatorImpressions	Streaming Compute
Manhattan - rocketbird.manhattan	Manhattan/Cassandra
Manhattan - manhattan.devel.helo dataset	Manhattan/Cassandra
Manhattan - manhattan.prod.roslin dataset	Manhattan/Cassandra
Manhattan - manhattan.prod2.blobstore dataset	Manhattan/Cassandra
Manhattan - rocketbird.manhattan dataset	Manhattan/Cassandra
Manhattan - manhattan.devel.helo appid	Manhattan/Cassandra
Manhattan - manhattan.prod.roslin appid	Manhattan/Cassandra
Manhattan - manhattan.prod2.blobstore appid	Manhattan/Cassandra
Manhattan - rocketbird.manhattan appid	Manhattan/Cassandra
Manhattan - manhattan.devel.greenbean	Manhattan/Cassandra
Manhattan - manhattan.prod.zac.hourly	Manhattan/Cassandra
Manhattan - manhattan.prod.zac.minutely	Manhattan/Cassandra
(New) Topology in smf1: ads-rtt-firehose-staging	Streaming Compute
(New) Topology in smf1: jason-test-log-firehose-1c	Streaming Compute
(New) Topology in smf1: summingbird_TupleGeneratorJobGeneric	Streaming Compute
TCC-1365	TCC
Zeus/Aquila TFE CPU Test	Capacity Services
Zeus/Aquila TFE CPU Test	Capacity Services
Security Viz	Core Svcs - Product Security
ATLA Coop Mesos	Platform Services
(New) Topology in smf1: exxtra-xx	Streaming Compute
(New) Topology in smf1: summingbird_TupleCounterJobGeneric	Streaming Compute
gizzard-load-test-double-rps-20131010	DBA
TweetDeck Daemon Mesos (Staging)	TweetDeck
@j3h DMSERVICE-284 investigation	Core Svcs - Tweets and DMs
NewDash	Observability Product
Geo Canary	Core Svcs - Geo
(New) Topology in smf1: ads-mact-install-test	Streaming Compute
EventBus Customers ATLA	Messaging Team
EventBus Customers SMF1	Messaging Team
browse	Provisioning Engineering
a/b/c/d	Provisioning Engineering
(New) Topology in smf1: ads-mact-install-test2	Streaming Compute
macaw-discoverLoadtest 10-17-14-50	Discovery
(New) Topology in atla: ads-production-tv-audience	Streaming Compute
macaw-discover Loadtest 10-17-15-26	Search
EventBus Kafka	Messaging Team
DM Service	Core Svcs - Tweets and DMs
fanoutservice main (TEST)	Platform Services
fanoutservice activity (TEST)	Platform Services
Manhattan DR	Capacity Services
EventBus	Messaging Team
fanoutservice lowqos (TEST)	Platform Services
Guano Read Service	T+S - Engineering
macaw-discover Loadtest 10-17-19-31	Search
macaw-discover Loadtest 10-18-00-57	Search
macaw-discover Loadtest 10-18-10-51	Search
macaw-discover Loadtest 10-18-10-59	Search
macaw-discover Loadtest 10-18-12-02	Search
macaw-discover Loadtest 10-18-12-21	Search
Whoop Coordinator	Manageability Services
(New) Topology in smf1: nbhagat_newKafkaFirehose	Streaming Compute
System Bug	observability-team
(New) Topology in smf1: nbhagat_oldKafkaFirehose	Streaming Compute
Ads Pctr: VW Static Prediction Dashboard	Revenue Eng + Product
Ads Pctr: VW Static Prediction Dashboard	Revenue Eng + Product
(New) Topology in smf1: nbhagat_oldKafkaFirehose1	Streaming Compute
Macaw-Login Production	Core Svcs - Product Security
(New) Topology in smf1: nbhagat_newKafkaFirehoseCI	Streaming Compute
rpande.dash.test.1	SRE
(New) Topology in smf1: ads-mact-loadtest-lei	Streaming Compute
(New) Topology in smf1: summingbird_TupleGeneratorJob2	Streaming Compute
Blender Production using Colony	Search
Blender Canary using Colony	Search
Blender Canary using Colony	Search
(New) Topology in smf1: summingbird_TvProfileJob	Streaming Compute
IM-865	TCC
macaw-discover Loadtest 10-21-11-14	Search
fanoutservice lowqos	Platform Services
fanoutservice main	Platform Services
fanoutservice activity	Platform Services
(New) Topology in smf1: alambert_logFirehose	Streaming Compute
(New) Topology in smf1: ankit-test-validator	Streaming Compute
vertica.test	DBA
User updates to hosebird via monorail	Core Svcs - Gizmoduck
(New) Topology in smf1: nbhagat_multistoreOffset	Streaming Compute
Woodstar Mesos Canary (Shard 0)	Platform Services
Hadoop2 - scheduler info	Hadoop
Woodstar Mesos Canary (Shard 0) ATLA	Platform Services
Vertica Test Cluster	DBA
(New) Topology in smf1: FireHoseSample_alambert	Streaming Compute
api-admin-devel	Plattools
api-admin-staging1	Plattools
(New) Topology in smf1: summingbird_TupleCounterJobBuilder	Streaming Compute
(New) Topology in atla: ankit-test	Streaming Compute
Second Session Exp Dash	Web
(New) Topology in smf1: summingbird_URLCountJob_pradhuman	Streaming Compute
Hosebird Template (smf1)	Platform Services
Hosebird Compare (smf1)	Platform Services
Hosebird Template (atla)	Platform Services
Hosebird Compare (atla)	Platform Services
Nighthawk Test Revenue API (atla)	Cache
Devprod Deploy	SRE
(New) Topology in smf1: TestAutoTuningStarvation	Streaming Compute
Blender Mesos	Search
aurora-atla	Aurora
(New) Topology in smf1: summingbird_UserCohortJob	Streaming Compute
(New) Topology in smf1: summingbird_FriendJoinedNotificationJob_cpuerta	Streaming Compute
TweetDeck Chrome	TweetDeck
(New) Topology in smf1: nbhagat_mh_futures	Streaming Compute
BS	SRE
Dir Replicators	Analytics Infrastructure
(New) Topology in smf1: nbhagat_mh_futures1	Streaming Compute
Guano Read Service (staging)	T+S - Engineering
(New) Topology in smf1: nbhagat_mh_futures2	Streaming Compute
(New) Topology in smf1: parus-alambert-firehose-topology	Streaming Compute
Nighthawk Dm API (smf1)	Cache
Nighthawk Dm Backend (smf1)	Cache
Nighthawk Dm API (atla)	Cache
Nighthawk Dm Backend (atla)	Cache
Monorail Swift Account Settings	Web
(New) Topology in smf1: nbhagat_mhfutures1	Streaming Compute
(New) Topology in smf1: nbhagat_mhfutures2	Streaming Compute
(New) Topology in smf1: nbhagat_mhfutures3	Streaming Compute
(New) Topology in smf1: nbhagat_mhfutures4	Streaming Compute
(New) Topology in smf1: nbhagat_mhfutures5	Streaming Compute
(New) Topology in smf1: nbhagat_mhfutures6	Streaming Compute
(New) Topology in smf1: summingbird_summingbird_ZazuEngagementCountsJobStaging	Streaming Compute
Manhattan - manhattan.prod.baltar	Manhattan/Cassandra
Manhattan - manhattan.prod.baltar dataset	Manhattan/Cassandra
Manhattan - manhattan.prod.baltar appid	Manhattan/Cassandra
TFE Staging	Platform Services
TFE Preflight	Platform Services
(New) Topology in smf1: FireHoseSample_ytang	Streaming Compute
(New) Topology in smf1: summingbird_FriendJoinedNotificationJob	Streaming Compute
Eventbus David	Messaging Team
Macaw-Swift (Viz Test)	Platform Services
Macaw-Swift ATLA (Viz Test)	Platform Services
